time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1523504685.47977901,0.01436371,8984,0.00310098,0.00000000,0,0.00000000,1044003,1044910,1284,0.00000020
1523504685.58063102,0.01585389,9054,0.00334051,0.00000000,0,0.00000000,1044910,1045740,1255,0.00000017
1523504685.68149495,0.01488368,9106,0.00385899,0.00000000,0,0.00000000,1045740,1046354,1285,0.00000020
1523504685.78235197,0.01787893,9162,0.00394550,0.00000000,0,0.00000000,1046325,1047191,1316,0.00000021
1523504685.88321090,0.01801781,9271,0.00440036,0.00000000,0,0.00000000,1047191,1048063,1298,0.00000027
1523504685.98406291,0.01691136,9371,0.00458572,0.00000000,0,0.00000000,1048063,1048788,1291,0.00000014
1523504686.08492804,0.01637855,9428,0.00409668,0.00000000,0,0.00000000,1048788,1049611,1321,0.00000019
1523504686.18578100,0.01604123,9501,0.00415461,0.00000000,0,0.00000000,1049611,1050002,1334,0.00000022
1523504686.28663993,0.02019506,9537,0.00415070,0.00000000,0,0.00000000,1050002,1050797,1360,0.00000031
1523504686.38749695,0.01956661,9620,0.00609234,0.00000000,0,0.00000000,1050797,1051602,1327,0.00000017
1523504686.48836088,0.01887815,9721,0.00376946,0.00000000,0,0.00000000,1051602,1052475,1355,0.00000031
1523504686.58920693,0.01590692,9763,0.00368481,0.00000000,0,0.00000000,1052434,1053309,1394,0.00000016
1523504686.69007707,0.01892217,9838,0.00564407,0.00000000,0,0.00000000,1053309,1053939,1402,0.00000030
1523504686.79095006,0.01609340,9939,0.00474117,0.00000000,0,0.00000000,1053939,1054686,1398,0.00000020
1523504686.89179111,0.02025166,10036,0.00453843,0.00000000,0,0.00000000,1054686,1055549,1462,0.00000017
1523504686.99265289,0.02045145,10138,0.00457597,0.00000000,0,0.00000000,1055547,1056422,1370,0.00000019
1523504687.09350801,0.01396803,7556,0.00315803,0.00000000,0,0.00000000,1056216,1056863,1039,0.00000020
1523504687.19436193,0.01339065,7586,0.00264586,0.00000000,0,0.00000000,1056863,1057516,1009,0.00000020
1523504687.29522800,0.01314774,7664,0.00340225,0.00000000,0,0.00000000,1057516,1058058,1059,0.00000026
1523504687.39608693,0.01431976,7740,0.00406659,0.00000000,0,0.00000000,1058058,1058662,1042,0.00000017
1523504687.49693990,0.01434362,7791,0.00320362,0.00000000,0,0.00000000,1058662,1059275,1106,0.00000020
1523504687.59780002,0.01771256,7876,0.00481828,0.00000000,0,0.00000000,1059275,1060086,1127,0.00000058
1523504687.69866395,0.01393824,7951,0.00346678,0.00000000,0,0.00000000,1058153,1058959,1111,0.00000015
1523504687.79952097,0.01645594,7997,0.00450313,0.00000000,0,0.00000000,1058959,1059693,1162,0.00000014
1523504687.90036988,0.01452011,8062,0.00405797,0.00000000,0,0.00000000,1059693,1060431,1141,0.00000019
1523504688.00122809,0.01705526,8133,0.00328998,0.00000000,0,0.00000000,1060431,1061100,1139,0.00000019
1523504688.10208797,0.01919725,8175,0.00509625,0.00000000,0,0.00000000,1061100,1061679,1114,0.00000016
1523504688.20295191,0.01768412,8253,0.00492376,0.00000000,0,0.00000000,1061679,1062501,1208,0.00000021
1523504688.30380392,0.01442152,8357,0.00419651,0.00000000,0,0.00000000,1062501,1063153,1216,0.00000019
1523504688.40467691,0.01941327,8445,0.00518385,0.00000000,0,0.00000000,1063153,1063922,1328,0.00000016
1523504688.50552702,0.01577302,8539,0.00414681,0.00000000,0,0.00000000,1063922,1064926,1329,0.00000019
1523504688.60638595,0.01484075,8584,0.00368242,0.00000000,0,0.00000000,1064557,1065452,1318,0.00000020
1523504688.70724392,0.01696815,8647,0.00495608,0.00000000,0,0.00000000,1065452,1066432,1389,0.00000025
1523504688.80810189,0.01804361,8781,0.00416158,0.00000000,0,0.00000000,1066432,1067389,1418,0.00000023
1523504688.90896010,0.01644549,8894,0.00414833,0.00000000,0,0.00000000,1067389,1068417,1401,0.00000018
1523504689.00981998,0.01800132,8959,0.00453035,0.00000000,0,0.00000000,1068417,1069313,1483,0.00000015
1523504689.11067700,0.04752807,9022,0.03321365,0.00000000,0,0.00000000,1069313,1070575,1494,0.00000016
1523504689.21152997,0.01642360,9094,0.00313649,0.00000000,0,0.00000000,1070575,1071980,1462,0.00000019
1523504689.31239390,0.01949281,9146,0.00447630,0.00000000,0,0.00000000,1071980,1073412,1484,0.00000018
1523504689.41323996,0.01902741,9154,0.00466589,0.00000000,0,0.00000000,1073412,1074863,1490,0.00000019
1523504689.51411104,0.01915609,9141,0.00330173,0.00000000,0,0.00000000,1074863,1076305,1493,0.00000017
1523504689.61496401,0.01974681,9103,0.00378372,0.00000000,0,0.00000000,1076305,1077797,1567,0.00000025
1523504689.71582103,0.02148633,9164,0.00966520,0.00000000,0,0.00000000,1077797,1069688,1483,0.00000019
1523504689.81668591,0.01764448,9183,0.00571098,0.00000000,0,0.00000000,1069688,1070653,1545,0.00000018
1523504689.91753793,0.01600864,9107,0.00447725,0.00000000,0,0.00000000,1070653,1071587,1493,0.00000025
1523504690.01842308,0.01675919,9016,0.00357205,0.00000000,0,0.00000000,1071587,1072650,1431,0.00000017
1523504690.11926103,0.01560574,8998,0.00385075,0.00000000,0,0.00000000,1072650,1073721,1533,0.00000014
1523504690.22011805,0.01603070,8989,0.00431570,0.00000000,0,0.00000000,1073721,1074669,1503,0.00000018
1523504690.32097602,0.01559744,8984,0.00376176,0.00000000,0,0.00000000,1074669,1075698,1521,0.00000013
1523504690.42183399,0.01520706,8967,0.00498363,0.00000000,0,0.00000000,1075698,1076349,1442,0.00000016
1523504690.52269292,0.01678235,9000,0.00437767,0.00000000,0,0.00000000,1076319,1077332,1493,0.00000017
1523504690.62355089,0.01853596,9057,0.00574608,0.00000000,0,0.00000000,1077332,1078229,1452,0.00000029
1523504690.72440505,0.01734226,9105,0.00423267,0.00000000,0,0.00000000,1078229,1079280,1543,0.00000015
1523504690.82526207,0.01891270,9143,0.00452318,0.00000000,0,0.00000000,1079280,1080291,1538,0.00000030
1523504690.92612100,0.02319105,9223,0.00559340,0.00000000,0,0.00000000,1080291,1081295,1510,0.00000016
1523504691.02698708,0.01799843,9338,0.00509869,0.00000000,0,0.00000000,1081295,1082303,1595,0.00000018
1523504691.12783790,0.01911130,9494,0.00594884,0.00000000,0,0.00000000,1082303,1083628,1599,0.00000020
1523504691.22869897,0.01874653,9580,0.00536101,0.00000000,0,0.00000000,1081403,1082677,1690,0.00000014
1523504691.32954788,0.01939706,9699,0.00438568,0.00000000,0,0.00000000,1082677,1083971,1696,0.00000022
1523504691.43041801,0.01868592,9743,0.00496718,0.00000000,0,0.00000000,1083971,1085182,1718,0.00000014
1523504691.53127909,0.01964104,9789,0.00501703,0.00000000,0,0.00000000,1085182,1086353,1690,0.00000021
1523504691.63213801,0.02121934,9830,0.00571681,0.00000000,0,0.00000000,1086353,1087336,1694,0.00000021
1523504691.73299599,0.02134054,9844,0.00609728,0.00000000,0,0.00000000,1087336,1088140,1669,0.00000022
1523504691.83385301,0.02146363,9875,0.00651297,0.00000000,0,0.00000000,1088140,1088850,1608,0.00000024
1523504691.93471193,0.01638158,9892,0.00401426,0.00000000,0,0.00000000,1088850,1090105,1608,0.00000017
1523504692.03556395,0.01978765,9905,0.00566954,0.00000000,0,0.00000000,1089915,1091143,1600,0.00000024
1523504692.13642097,0.01654553,9933,0.00373201,0.00000000,0,0.00000000,1091143,1092321,1632,0.00000019
1523504692.23728609,0.01793044,9942,0.00427266,0.00000000,0,0.00000000,1092321,1093279,1514,0.00000019
1523504692.33813810,0.01742986,9966,0.00442726,0.00000000,0,0.00000000,1093279,1094246,1576,0.00000022
1523504692.43900299,0.02052831,10044,0.00603174,0.00000000,0,0.00000000,1094246,1095419,1672,0.00000019
1523504692.53986096,0.01808958,10098,0.00529659,0.00000000,0,0.00000000,1093743,1095205,1821,0.00000038
1523504692.64070892,0.01985692,10171,0.00457171,0.00000000,0,0.00000000,1095200,1096599,1865,0.00000013
1523504692.74157810,0.01796476,10220,0.00463955,0.00000000,0,0.00000000,1096537,1097908,1807,0.00000016
1523504692.84244800,0.01640746,10301,0.00389095,0.00000000,0,0.00000000,1097908,1099169,1679,0.00000019
1523504692.94329691,0.01297653,7729,0.00340480,0.00000000,0,0.00000000,1099169,1099924,1272,0.00000021
1523504693.04415393,0.01459383,7809,0.00422808,0.00000000,0,0.00000000,1099924,1100670,1274,0.00000023
1523504693.14501405,0.01519825,7850,0.00433801,0.00000000,0,0.00000000,1100670,1101390,1107,0.00000013
1523504693.24587107,0.01500671,7917,0.00294894,0.00000000,0,0.00000000,1101390,1102259,1180,0.00000016
1523504693.34672904,0.01371035,7951,0.00417206,0.00000000,0,0.00000000,1102259,1102970,1197,0.00000021
1523504693.44758606,0.01481044,7993,0.00424439,0.00000000,0,0.00000000,1102970,1103758,1240,0.00000019
1523504693.54843092,0.01510412,8054,0.00404982,0.00000000,0,0.00000000,1103758,1104494,1205,0.00000016
1523504693.64929008,0.01446699,8139,0.00414832,0.00000000,0,0.00000000,1104494,1105229,1161,0.00000019
1523504693.75015593,0.01435700,8201,0.00431889,0.00000000,0,0.00000000,1104990,1105633,1174,0.00000016
1523504693.85100698,0.01665520,8270,0.00505263,0.00000000,0,0.00000000,1105486,1106155,1147,0.00000019
1523504693.95187712,0.01362340,8323,0.00361797,0.00000000,0,0.00000000,1106084,1106879,1163,0.00000018
1523504694.05272889,0.01482290,8403,0.00366923,0.00000000,0,0.00000000,1106879,1107571,1213,0.00000060
1523504694.15358901,0.01589467,8487,0.00433538,0.00000000,0,0.00000000,1107127,1108038,1256,0.00000013
1523504694.25444794,0.01418226,8545,0.00372247,0.00000000,0,0.00000000,1108038,1108838,1254,0.00000019
1523504694.35530496,0.01457562,8618,0.00423315,0.00000000,0,0.00000000,1108838,1109879,1272,0.00000035
1523504694.45616198,0.01449907,8665,0.00386323,0.00000000,0,0.00000000,1109057,1110070,1338,0.00000022
1523504694.55704093,0.01668616,8698,0.00372491,0.00000000,0,0.00000000,1109878,1110867,1309,0.00000026
1523504694.65788507,0.01524670,8731,0.00429494,0.00000000,0,0.00000000,1110864,1111818,1401,0.00000017
1523504694.75874305,0.01569134,8791,0.00595259,0.00000000,0,0.00000000,1111816,1112794,1432,0.00000015
1523504694.85959506,0.01551652,8840,0.00338578,0.00000000,0,0.00000000,1111216,1112383,1427,0.00000021
1523504694.96046090,0.01588710,8932,0.00365007,0.00000000,0,0.00000000,1112383,1113697,1536,0.00000019
1523504695.06131911,0.01803356,9006,0.00489802,0.00000000,0,0.00000000,1113697,1114800,1536,0.00000021
1523504695.16217589,0.01796657,9072,0.00630262,0.00000000,0,0.00000000,1114800,1116057,1601,0.00000017
1523504695.26303005,0.01748550,9057,0.00445042,0.00000000,0,0.00000000,1114797,1116193,1598,0.00000022
1523504695.36389303,0.02246127,9023,0.00976026,0.00000000,0,0.00000000,1116192,1117551,1573,0.00000025
1523504695.46473908,0.01791590,9005,0.00461821,0.00000000,0,0.00000000,1117551,1119048,1565,0.00000015
1523504695.56560993,0.01740214,8976,0.00454948,0.00000000,0,0.00000000,1115918,1117098,1580,0.00000022
1523504695.66646290,0.01407290,9005,0.00366486,0.00000000,0,0.00000000,1117098,1118309,1491,0.00000024
1523504695.76732612,0.01934054,9045,0.00554255,0.00000000,0,0.00000000,1118309,1119587,1577,0.00000020
1523504695.86818504,0.01717428,9065,0.00483668,0.00000000,0,0.00000000,1119587,1120628,1626,0.00000019
1523504695.96904397,0.01730636,9010,0.00451959,0.00000000,0,0.00000000,1120628,1121743,1622,0.00000017
1523504696.06990504,0.01949317,8956,0.00617066,0.00000000,0,0.00000000,1121743,1122835,1585,0.00000024
1523504696.17076206,0.01755740,8939,0.00538183,0.00000000,0,0.00000000,1122720,1123738,1608,0.00000022
1523504696.27162004,0.01814553,8912,0.00513817,0.00000000,0,0.00000000,1123738,1124532,1585,0.00000019
1523504696.37247801,0.01671800,8896,0.00450450,0.00000000,0,0.00000000,1124532,1125612,1488,0.00000020
1523504696.47335505,0.01636944,8899,0.00484262,0.00000000,0,0.00000000,1125589,1126568,1538,0.00000023
1523504696.57418799,0.01963614,8889,0.00557482,0.00000000,0,0.00000000,1126568,1127674,1567,0.00000022
1523504696.67504692,0.01835669,8877,0.00567787,0.00000000,0,0.00000000,1127644,1128407,1572,0.00000019
1523504696.77590489,0.02271292,8832,0.00531101,0.00000000,0,0.00000000,1128407,1129579,1620,0.00000019
1523504696.87677002,0.01555924,8893,0.00444496,0.00000000,0,0.00000000,1129579,1130841,1631,0.00000021
1523504696.97762203,0.01934976,8984,0.00497642,0.00000000,0,0.00000000,1130841,1131900,1597,0.00000016
1523504697.07848001,0.02250381,9070,0.00673680,0.00000000,0,0.00000000,1131900,1132955,1659,0.00000019
1523504697.17934394,0.01918155,9091,0.00583011,0.00000000,0,0.00000000,1132955,1134218,1681,0.00000021
1523504697.28019691,0.01983504,9152,0.00703264,0.00000000,0,0.00000000,1134218,1135273,1798,0.00000040
1523504697.38105989,0.02117673,9206,0.00569095,0.00000000,0,0.00000000,1135258,1136351,1709,0.00000018
1523504697.48191905,0.01882468,9260,0.00537339,0.00000000,0,0.00000000,1136290,1137171,1650,0.00000018
1523504697.58277702,0.01740505,9368,0.00486031,0.00000000,0,0.00000000,1137171,1138374,1705,0.00000022
1523504697.68363500,0.01782503,9474,0.00575998,0.00000000,0,0.00000000,1138374,1139290,1696,0.00000025
1523504697.78449297,0.01740410,9503,0.00569020,0.00000000,0,0.00000000,1139290,1140264,1700,0.00000015
1523504697.88534498,0.02542943,9580,0.00906757,0.00000000,0,0.00000000,1140264,1141500,1663,0.00000013
1523504697.98621011,0.02392794,9658,0.00671122,0.00000000,0,0.00000000,1141500,1141547,1626,0.00000020
1523504698.08706093,0.02011338,9754,0.00630086,0.00000000,0,0.00000000,1141547,1142572,1623,0.00000014
1523504698.18792701,0.01900661,9862,0.00587959,0.00000000,0,0.00000000,1142572,1143738,1605,0.00000015
1523504698.28878593,0.01899639,9924,0.00466971,0.00000000,0,0.00000000,1142655,1143978,1586,0.00000019
1523504698.38964009,0.01590593,10003,0.00525854,0.00000000,0,0.00000000,1143815,1144591,1571,0.00000018
1523504698.49050403,0.01798272,10101,0.00413358,0.00000000,0,0.00000000,1144591,1145656,1532,0.00000019
1523504698.59135795,0.01792202,10158,0.00427826,0.00000000,0,0.00000000,1145656,1146975,1724,0.00000018
1523504698.69222212,0.01749959,10226,0.00470348,0.00000000,0,0.00000000,1146975,1148293,1879,0.00000023
1523504698.79307389,0.02111923,10322,0.00705874,0.00000000,0,0.00000000,1148293,1149608,1968,0.00000021
1523504698.89393711,0.01391497,7779,0.00342737,0.00000000,0,0.00000000,1149369,1150369,1358,0.00000019
1523504698.99479604,0.01557869,7889,0.00498878,0.00000000,0,0.00000000,1150369,1151255,1379,0.00000019
1523504699.09565306,0.01490140,7996,0.00380500,0.00000000,0,0.00000000,1150493,1151411,1251,0.00000017
1523504699.19651198,0.01683485,8049,0.00542990,0.00000000,0,0.00000000,1151411,1152200,1141,0.00000014
1523504699.29736996,0.01366135,8115,0.00397117,0.00000000,0,0.00000000,1152200,1152931,1207,0.00000014
1523504699.39822793,0.01310117,8171,0.00332348,0.00000000,0,0.00000000,1152931,1153705,1193,0.00000019
1523504699.49908710,0.01448282,8219,0.00361489,0.00000000,0,0.00000000,1153705,1154412,1114,0.00000021
1523504699.59994411,0.01503678,8254,0.00365969,0.00000000,0,0.00000000,1154412,1155164,1139,0.00000021
1523504699.70080209,0.01538074,8347,0.00346720,0.00000000,0,0.00000000,1155164,1155983,1203,0.00000015
1523504699.80166101,0.01476342,8423,0.00369093,0.00000000,0,0.00000000,1155983,1156728,1170,0.00000023
1523504699.90251899,0.01593341,8509,0.00414611,0.00000000,0,0.00000000,1156728,1157446,1156,0.00000029
1523504700.00337601,0.01653141,8562,0.00491961,0.00000000,0,0.00000000,1157446,1158007,1238,0.00000018
1523504700.10423708,0.01414825,8622,0.00450200,0.00000000,0,0.00000000,1158007,1158622,1257,0.00000017
1523504700.20509696,0.01586016,8676,0.00393792,0.00000000,0,0.00000000,1158622,1159448,1282,0.00000018
1523504700.30595303,0.01443087,8738,0.00411315,0.00000000,0,0.00000000,1159448,1160398,1300,0.00000017
1523504700.40681100,0.01553954,8779,0.00453341,0.00000000,0,0.00000000,1160173,1161016,1428,0.00000017
1523504700.50766492,0.01676560,8775,0.00564571,0.00000000,0,0.00000000,1161016,1161999,1344,0.00000077
1523504700.60852695,0.01472058,8814,0.00432192,0.00000000,0,0.00000000,1161530,1162584,1392,0.00000017
1523504700.70938492,0.01712719,8863,0.00422547,0.00000000,0,0.00000000,1162584,1163475,1433,0.00000018
1523504700.81023788,0.01562553,8865,0.00366151,0.00000000,0,0.00000000,1163475,1164436,1413,0.00000019
1523504700.91110206,0.01796030,8897,0.00453710,0.00000000,0,0.00000000,1164436,1165400,1501,0.00000033
1523504701.01196599,0.01672517,8969,0.00388515,0.00000000,0,0.00000000,1165400,1166380,1475,0.00000014
1523504701.11281991,0.01723257,9041,0.00501627,0.00000000,0,0.00000000,1166380,1167177,1518,0.00000019
1523504701.21366405,0.01718655,9115,0.00470188,0.00000000,0,0.00000000,1167177,1168130,1578,0.00000022
1523504701.31453705,0.01747262,9113,0.00508017,0.00000000,0,0.00000000,1168130,1169135,1613,0.00000017
1523504701.41538811,0.01915747,9157,0.00553848,0.00000000,0,0.00000000,1169135,1170143,1683,0.00000021
1523504701.51625299,0.01608977,9166,0.00448325,0.00000000,0,0.00000000,1170143,1171323,1602,0.00000019
1523504701.61711097,0.01698177,9211,0.00495040,0.00000000,0,0.00000000,1171323,1172429,1712,0.00000020
1523504701.71796489,0.01993653,9257,0.00529919,0.00000000,0,0.00000000,1172429,1173545,1672,0.00000020
1523504701.81882691,0.01982090,9301,0.00596320,0.00000000,0,0.00000000,1173545,1174666,1588,0.00000018
1523504701.91968703,0.01867077,9299,0.00550580,0.00000000,0,0.00000000,1174120,1175266,1622,0.00000021
1523504702.02054310,0.01938596,9323,0.00530156,0.00000000,0,0.00000000,1175266,1176241,1708,0.00000015
1523504702.12140203,0.01866910,9345,0.00626771,0.00000000,0,0.00000000,1176241,1177427,1669,0.00000019
1523504702.22226095,0.01915576,9363,0.00489382,0.00000000,0,0.00000000,1176160,1177512,1746,0.00000020
1523504702.32311893,0.01817468,9354,0.00522334,0.00000000,0,0.00000000,1177512,1178723,1659,0.00000023
1523504702.42397690,0.02055997,9366,0.00636401,0.00000000,0,0.00000000,1178723,1179628,1699,0.00000014
1523504702.52483106,0.02177421,9374,0.00656805,0.00000000,0,0.00000000,1179628,1180646,1684,0.00000037
1523504702.62569404,0.01882181,9401,0.00544351,0.00000000,0,0.00000000,1180646,1181261,1710,0.00000018
1523504702.72655296,0.01806553,9488,0.00525010,0.00000000,0,0.00000000,1181261,1182382,1736,0.00000015
1523504702.82741094,0.01855736,9583,0.00619143,0.00000000,0,0.00000000,1182382,1183450,1771,0.00000020
1523504702.92827010,0.02209837,9652,0.00804722,0.00000000,0,0.00000000,1183450,1184825,1774,0.00000023
1523504703.02912807,0.02056016,9722,0.00621764,0.00000000,0,0.00000000,1184825,1185082,1818,0.00000024
1523504703.12998605,0.02107492,9809,0.00560839,0.00000000,0,0.00000000,1184562,1185881,1808,0.00000017
1523504703.23084402,0.02072028,9847,0.00604908,0.00000000,0,0.00000000,1185881,1187055,1848,0.00000020
1523504703.33170199,0.02074845,9898,0.00621960,0.00000000,0,0.00000000,1187055,1188172,1850,0.00000034
1523504703.43256092,0.02042037,9967,0.00546456,0.00000000,0,0.00000000,1188171,1189147,1732,0.00000015
1523504703.53341889,0.01722087,10024,0.00479218,0.00000000,0,0.00000000,1189147,1190335,1768,0.00000020
1523504703.63427091,0.01914169,10071,0.00573066,0.00000000,0,0.00000000,1190335,1191467,1749,0.00000017
1523504703.73513103,0.02990779,10153,0.01534656,0.00000000,0,0.00000000,1191467,1192683,1830,0.00000037
1523504703.83598709,0.02162078,10247,0.00505057,0.00000000,0,0.00000000,1192683,1194379,1760,0.00000033
1523504703.93685198,0.02093010,10373,0.00395270,0.00000000,0,0.00000000,1194379,1196053,1732,0.00000021
1523504704.03770995,0.02454323,10452,0.00747903,0.00000000,0,0.00000000,1196053,1192688,1775,0.00000022
1523504704.13856196,0.02310309,10492,0.00699007,0.00000000,0,0.00000000,1192688,1194079,1879,0.00000023
1523504704.23942709,0.02214912,10550,0.00662891,0.00000000,0,0.00000000,1194079,1195373,1758,0.00000021
1523504704.34027910,0.01976416,10618,0.00501641,0.00000000,0,0.00000000,1195373,1196655,1778,0.00000021
1523504704.44114399,0.01956815,10699,0.00555099,0.00000000,0,0.00000000,1196655,1197864,1874,0.00000026
1523504704.54200196,0.02630487,10825,0.00779497,0.00000000,0,0.00000000,1197864,1199201,1891,0.00000024
1523504704.64286304,0.01999217,8202,0.00434800,0.00000000,0,0.00000000,1199201,1200020,1341,0.00000034
1523504704.74372101,0.01687082,8281,0.00439086,0.00000000,0,0.00000000,1200020,1200894,1378,0.00000020
1523504704.84457588,0.01614846,8194,0.00437876,0.00000000,0,0.00000000,1200894,1201673,1359,0.00000018
1523504704.94543099,0.01569900,8387,0.00446996,0.00000000,0,0.00000000,1201672,1202543,1403,0.00000027
1523504705.04628801,0.01597230,8435,0.00408366,0.00000000,0,0.00000000,1202543,1203494,1388,0.00000017
1523504705.14713812,0.01442329,8469,0.00373015,0.00000000,0,0.00000000,1203494,1204410,1381,0.00000019
1523504705.24800611,0.01647400,8472,0.00441296,0.00000000,0,0.00000000,1204410,1205215,1410,0.00000019
1523504705.34887099,0.01628953,8489,0.00501051,0.00000000,0,0.00000000,1205215,1206174,1338,0.00000018
1523504705.44972205,0.01943611,8530,0.00572197,0.00000000,0,0.00000000,1205403,1206275,1371,0.00000016
1523504705.55057907,0.01384035,8537,0.00346369,0.00000000,0,0.00000000,1206275,1207154,1231,0.00000018
1523504705.65142989,0.01491802,8574,0.00382644,0.00000000,0,0.00000000,1207154,1207959,1232,0.00000021
1523504705.75229812,0.01386903,8616,0.00315439,0.00000000,0,0.00000000,1207959,1208861,1264,0.00000015
1523504705.85315609,0.01450082,8660,0.00382869,0.00000000,0,0.00000000,1208861,1209758,1330,0.00000017
1523504705.95402193,0.01880936,8705,0.00492285,0.00000000,0,0.00000000,1209758,1210661,1379,0.00000015
1523504706.05487990,0.01626022,8709,0.00437669,0.00000000,0,0.00000000,1210630,1211517,1377,0.00000028
1523504706.15573192,0.01634264,8756,0.00423462,0.00000000,0,0.00000000,1211517,1212359,1404,0.00000021
1523504706.25659490,0.01642493,8799,0.00511157,0.00000000,0,0.00000000,1212359,1213207,1404,0.00000019
1523504706.35745192,0.01826668,8819,0.00535413,0.00000000,0,0.00000000,1213207,1214186,1440,0.00000020
1523504706.45831108,0.01722155,8882,0.00469267,0.00000000,0,0.00000000,1214186,1215172,1520,0.00000018
1523504706.55917692,0.02094970,8953,0.00585336,0.00000000,0,0.00000000,1215172,1216189,1494,0.00000027
1523504706.66002703,0.02154326,9011,0.00562625,0.00000000,0,0.00000000,1216189,1217157,1524,0.00000029
1523504706.76088095,0.02171022,9066,0.00465741,0.00000000,0,0.00000000,1217157,1218193,1551,0.00000029
1523504706.86174297,0.01733261,9129,0.00514668,0.00000000,0,0.00000000,1218193,1218934,1520,0.00000018
1523504706.96260190,0.01658008,9188,0.00505758,0.00000000,0,0.00000000,1218887,1219803,1588,0.00000075
1523504707.06346107,0.02096625,9267,0.00563399,0.00000000,0,0.00000000,1219803,1220781,1574,0.00000021
1523504707.16431308,0.02311796,9342,0.00559904,0.00000000,0,0.00000000,1220781,1221955,1706,0.00000025
1523504707.26517797,0.02146234,9388,0.00637985,0.00000000,0,0.00000000,1221955,1222847,1725,0.00000013
1523504707.36602807,0.02106814,9378,0.00546576,0.00000000,0,0.00000000,1222751,1223913,1606,0.00000019
1523504707.46689391,0.02291898,9426,0.00492210,0.00000000,0,0.00000000,1223767,1224978,1627,0.00000026
1523504707.56775093,0.01966609,9442,0.00704878,0.00000000,0,0.00000000,1224978,1225973,1614,0.00000020
1523504707.66861010,0.01865118,9489,0.00594006,0.00000000,0,0.00000000,1225973,1226733,1628,0.00000016
1523504707.76946092,0.01865059,9534,0.00511380,0.00000000,0,0.00000000,1226733,1227793,1658,0.00000019
1523504707.87032700,0.02055644,9593,0.00518435,0.00000000,0,0.00000000,1227793,1228930,1699,0.00000014
1523504707.97117805,0.02182319,9594,0.00582596,0.00000000,0,0.00000000,1228930,1229916,1658,0.00000023
1523504708.07203603,0.02100051,9616,0.00583150,0.00000000,0,0.00000000,1229705,1230690,1673,0.00000015
1523504708.17288709,0.01794704,9637,0.00617143,0.00000000,0,0.00000000,1230690,1231507,1659,0.00000016
1523504708.27375102,0.01878846,9631,0.00601397,0.00000000,0,0.00000000,1231507,1232403,1695,0.00000015
1523504708.37461710,0.02116196,9633,0.00613979,0.00000000,0,0.00000000,1232403,1233608,1737,0.00000017
1523504708.47547007,0.02002420,9592,0.00564118,0.00000000,0,0.00000000,1233138,1234216,1677,0.00000013
1523504708.57632995,0.01722087,9607,0.00505611,0.00000000,0,0.00000000,1234216,1235398,1632,0.00000024
1523504708.67718911,0.02185547,9602,0.00611087,0.00000000,0,0.00000000,1235398,1236256,1675,0.00000017
1523504708.77804589,0.02403028,9807,0.00961592,0.00000000,0,0.00000000,1236256,1238266,2673,0.00000028
1523504708.87890911,0.02016057,9839,0.00698019,0.00000000,0,0.00000000,1238266,1240191,2527,0.00000019
1523504708.97976995,0.02057145,9839,0.00792394,0.00000000,0,0.00000000,1240191,1241872,2412,0.00000020
1523504709.08062196,0.04621494,9910,0.03322244,0.00000000,0,0.00000000,1241872,1243688,2427,0.00000016
1523504709.18148589,0.02136004,9937,0.00405727,0.00000000,0,0.00000000,1243688,1245935,2311,0.00000025
1523504709.28233910,0.01763882,9937,0.00411074,0.00000000,0,0.00000000,1245935,1248103,2224,0.00000012
1523504709.38319612,0.01778945,9963,0.00412360,0.00000000,0,0.00000000,1248103,1250334,2297,0.00000007
1523504709.48406005,0.01783278,9963,0.00412238,0.00000000,0,0.00000000,1250334,1252278,1986,0.00000008
1523504709.58491206,0.01786714,9963,0.00421988,0.00000000,0,0.00000000,1252278,1254184,1969,0.00000007
1523504709.68577600,0.01889190,10021,0.00427890,0.00000000,0,0.00000000,1254184,1256381,2271,0.00000006
1523504709.78663397,0.01825739,10021,0.00404839,0.00000000,0,0.00000000,1256381,1258102,1752,0.00000009
1523504709.88748598,0.02025971,10106,0.00453930,0.00000000,0,0.00000000,1258102,1260313,2264,0.00000017
1523504709.98835111,0.02024601,10116,0.00476360,0.00000000,0,0.00000000,1260313,1262418,2146,0.00000022
1523504710.08921599,0.01969585,10150,0.00514554,0.00000000,0,0.00000000,1262418,1264598,2233,0.00000022
1523504710.19006109,0.02111417,10182,0.00520902,0.00000000,0,0.00000000,1264598,1266720,2177,0.00000061
1523504710.29092693,0.02024621,10242,0.00533378,0.00000000,0,0.00000000,1266720,1268851,2192,0.00000019
1523504710.39178491,0.07139184,10292,0.05450539,0.00000000,0,0.00000000,1268851,1258228,2220,0.00000022
1523504710.49264312,0.02037939,7893,0.00915886,0.00000000,0,0.00000000,1258228,1259001,1535,0.00000020
1523504710.59349990,0.01567751,7934,0.00518462,0.00000000,0,0.00000000,1259001,1260078,1489,0.00000016
1523504710.69436097,0.01563355,7954,0.00611794,0.00000000,0,0.00000000,1260078,1261240,1500,0.00000016
1523504710.79521704,0.01326329,7998,0.00400914,0.00000000,0,0.00000000,1261214,1262360,1444,0.00000016
1523504710.89607692,0.01547831,7991,0.00492306,0.00000000,0,0.00000000,1262360,1263446,1413,0.00000020
